,n_per_pol,sim_num,MSE,IOU,min_dosage,best_pol_diff,"(0, 0, 0)","(0, 0, 1)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(1, 1, 1)"
143,100,43,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
144,100,44,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
145,100,45,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
146,100,46,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
147,100,47,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
148,100,48,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
149,100,49,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
150,100,50,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
151,100,51,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
152,100,52,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
153,100,53,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
154,100,54,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
155,100,55,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
156,100,56,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
157,100,57,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
158,100,58,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
159,100,59,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
160,100,60,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
161,100,61,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
162,100,62,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
163,100,63,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
164,100,64,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
165,100,65,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
166,100,66,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
167,100,67,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
168,100,68,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
169,100,69,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
170,100,70,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
171,100,71,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
172,100,72,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
173,100,73,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
174,100,74,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
175,100,75,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
176,100,76,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
177,100,77,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
178,100,78,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
179,100,79,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
180,100,80,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
181,100,81,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
182,100,82,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
183,100,83,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
184,100,84,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
185,100,85,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
186,100,86,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
187,100,87,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
188,100,88,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
189,100,89,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
190,100,90,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
191,100,91,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
192,100,92,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
193,100,93,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
194,100,94,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
195,100,95,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
196,100,96,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
197,100,97,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
198,100,98,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
199,100,99,1.113799041926828,0.5,True,0.03553263045525901,1,0,0,0,0,1,0,0
200,500,0,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
201,500,1,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
202,500,2,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
203,500,3,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
204,500,4,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
205,500,5,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
206,500,6,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
207,500,7,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
208,500,8,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
209,500,9,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
210,500,10,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
211,500,11,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
212,500,12,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
213,500,13,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
214,500,14,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
215,500,15,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
216,500,16,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
217,500,17,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
218,500,18,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
219,500,19,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
220,500,20,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
221,500,21,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
222,500,22,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
223,500,23,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
224,500,24,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
225,500,25,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
226,500,26,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
227,500,27,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
228,500,28,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
229,500,29,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
230,500,30,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
231,500,31,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
232,500,32,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
233,500,33,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
234,500,34,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
235,500,35,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
236,500,36,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
237,500,37,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
238,500,38,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
239,500,39,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
240,500,40,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
241,500,41,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
242,500,42,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
243,500,43,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
244,500,44,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
245,500,45,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
246,500,46,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
247,500,47,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
248,500,48,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
249,500,49,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
250,500,50,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
251,500,51,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
252,500,52,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
253,500,53,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
254,500,54,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
255,500,55,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
256,500,56,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
257,500,57,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
258,500,58,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
259,500,59,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
260,500,60,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
