,n_per_pol,sim_num,MSE,IOU,min_dosage,best_pol_diff,"(0, 0, 0)","(0, 0, 1)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(1, 1, 1)"
42,10,42,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
43,10,43,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
44,10,44,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
45,10,45,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
46,10,46,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
47,10,47,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
48,10,48,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
49,10,49,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
50,10,50,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
51,10,51,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
52,10,52,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
53,10,53,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
54,10,54,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
55,10,55,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
56,10,56,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
57,10,57,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
58,10,58,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
59,10,59,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
60,10,60,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
61,10,61,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
62,10,62,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
63,10,63,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
64,10,64,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
65,10,65,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
66,10,66,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
67,10,67,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
68,10,68,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
69,10,69,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
70,10,70,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
71,10,71,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
72,10,72,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
73,10,73,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
74,10,74,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
75,10,75,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
76,10,76,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
77,10,77,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
78,10,78,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
79,10,79,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
80,10,80,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
81,10,81,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
82,10,82,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
83,10,83,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
84,10,84,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
85,10,85,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
86,10,86,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
87,10,87,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
88,10,88,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
89,10,89,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
90,10,90,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
91,10,91,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
92,10,92,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
93,10,93,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
94,10,94,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
95,10,95,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
96,10,96,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
97,10,97,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
98,10,98,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
99,10,99,0.9921250408159829,0.9,True,-0.26351042675207204,1,0,0,0,0,0,0,1
100,100,0,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
101,100,1,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
102,100,2,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
103,100,3,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
104,100,4,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
105,100,5,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
106,100,6,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
107,100,7,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
108,100,8,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
109,100,9,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
110,100,10,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
111,100,11,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
112,100,12,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
113,100,13,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
114,100,14,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
115,100,15,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
116,100,16,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
117,100,17,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
118,100,18,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
119,100,19,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
120,100,20,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
121,100,21,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
122,100,22,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
123,100,23,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
124,100,24,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
125,100,25,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
126,100,26,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
127,100,27,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
128,100,28,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
129,100,29,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
130,100,30,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
131,100,31,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
132,100,32,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
133,100,33,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
134,100,34,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
135,100,35,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
136,100,36,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
137,100,37,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
138,100,38,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
139,100,39,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
140,100,40,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
141,100,41,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
142,100,42,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
143,100,43,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
144,100,44,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
145,100,45,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
146,100,46,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
147,100,47,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
148,100,48,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
149,100,49,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
150,100,50,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
151,100,51,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
152,100,52,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
153,100,53,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
154,100,54,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
155,100,55,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
156,100,56,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
157,100,57,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
158,100,58,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
159,100,59,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
160,100,60,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
161,100,61,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
162,100,62,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
163,100,63,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
164,100,64,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
165,100,65,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
166,100,66,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
167,100,67,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
168,100,68,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
169,100,69,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
170,100,70,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
171,100,71,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
172,100,72,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
173,100,73,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
174,100,74,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
175,100,75,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
176,100,76,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
177,100,77,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
178,100,78,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
179,100,79,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
180,100,80,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
181,100,81,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
182,100,82,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
183,100,83,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
184,100,84,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
185,100,85,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
186,100,86,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
187,100,87,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
188,100,88,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
189,100,89,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
190,100,90,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
191,100,91,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
192,100,92,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
193,100,93,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
194,100,94,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
195,100,95,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
196,100,96,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
197,100,97,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
198,100,98,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
199,100,99,1.009331184458113,0.9,True,-0.023533198217115192,1,0,0,0,0,0,0,1
200,1000,0,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
201,1000,1,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
202,1000,2,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
203,1000,3,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
204,1000,4,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
205,1000,5,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
206,1000,6,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
207,1000,7,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
208,1000,8,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
209,1000,9,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
210,1000,10,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
211,1000,11,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
212,1000,12,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
213,1000,13,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
214,1000,14,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
215,1000,15,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
216,1000,16,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
217,1000,17,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
218,1000,18,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
219,1000,19,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
220,1000,20,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
221,1000,21,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
222,1000,22,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
223,1000,23,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
224,1000,24,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
225,1000,25,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
226,1000,26,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
227,1000,27,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
228,1000,28,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
229,1000,29,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
230,1000,30,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
231,1000,31,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
232,1000,32,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
233,1000,33,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
234,1000,34,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
235,1000,35,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
236,1000,36,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
237,1000,37,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
238,1000,38,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
239,1000,39,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
240,1000,40,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
241,1000,41,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
242,1000,42,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
243,1000,43,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
244,1000,44,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
245,1000,45,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
246,1000,46,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
247,1000,47,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
248,1000,48,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
249,1000,49,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
250,1000,50,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
251,1000,51,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
252,1000,52,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
253,1000,53,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
254,1000,54,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
255,1000,55,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
256,1000,56,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
257,1000,57,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
258,1000,58,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
259,1000,59,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
260,1000,60,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
261,1000,61,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
262,1000,62,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
263,1000,63,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
264,1000,64,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
265,1000,65,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
266,1000,66,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
267,1000,67,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
268,1000,68,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
269,1000,69,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
270,1000,70,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
271,1000,71,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
272,1000,72,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
273,1000,73,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
274,1000,74,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
275,1000,75,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
276,1000,76,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
277,1000,77,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
278,1000,78,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
279,1000,79,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
280,1000,80,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
281,1000,81,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
282,1000,82,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
283,1000,83,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
284,1000,84,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
285,1000,85,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
286,1000,86,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
287,1000,87,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
288,1000,88,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
289,1000,89,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
290,1000,90,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
291,1000,91,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
292,1000,92,1.0019341320502415,0.2,False,-0.05493312388735028,1,0,0,0,0,0,0,1
