,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
97,10,97,1.3505636778370498,1.8867027910487817,0.0,False,0.6386088678826827
98,10,98,1.249858942918645,1.737869701469552,0.0,False,1.1198924144909297
99,10,99,1.349623676949349,1.8599061266393053,0.0,False,0.8971755031004376
100,100,0,1.3611539221599913,1.8805595161184336,0.0,False,0.805944060415575
101,100,1,1.3792457617731768,1.898661983239385,0.0,False,0.8058377853379195
102,100,2,1.3581590347240984,1.88273908491346,0.0,False,0.7541994981063844
103,100,3,1.4375730699731282,1.9623643742579011,0.0,False,0.7520869571522706
104,100,4,1.3781183067472922,1.9034087180064083,0.0,False,0.7470958874088396
105,100,5,1.4200920144061207,1.9471279654263407,0.0,False,0.7296404897978022
106,100,6,1.351944166783636,1.8771459978203875,0.0,False,0.7479816896324856
107,100,7,1.3579495137678799,1.8855323493486837,0.0,False,0.7241716441919603
108,100,8,1.3744940050687047,1.8871154460162503,0.0,False,0.8737855905245446
109,100,9,1.3311376233932402,1.843313011323998,0.0,False,0.8782461206924204
110,100,10,1.3796826396103847,1.8989679972869309,0.0,False,0.8071464232345384
111,100,11,1.3106369893920173,1.8267882332939016,0.0,False,0.8384875609811591
112,100,12,1.3594704344093986,1.8762100764838605,0.0,False,0.832603579255383
113,100,13,1.391032476971801,1.9028473753435442,0.0,False,0.8818510162825666
114,100,14,1.432744698856323,1.9528602962960113,0.0,False,0.7988440256031168
115,100,15,1.4486338090085769,1.9731377670802845,0.0,False,0.7549604192829236
116,100,16,1.2949376443968519,1.8111322338466427,0.0,False,0.8380541055020929
117,100,17,1.3357004470461546,1.8562727360907008,0.0,False,0.7942771095545389
118,100,18,1.3503098711898724,1.8644837744902052,0.0,False,0.8582609669966743
119,100,19,1.283074697181234,1.8020334566234513,0.0,False,0.8104124055778259
120,100,20,1.3337057294670063,1.8615560998489074,0.0,False,0.7214962961809892
121,100,21,1.40145055536705,1.923015617311937,0.0,False,0.784349380551129
122,100,22,1.3126244121569162,1.8364637699721718,0.0,False,0.7616064218474445
123,100,23,1.3829653522427572,1.898731025169723,0.0,False,0.8423432707303427
124,100,24,1.378193467665725,1.91347985099409,0.0,False,0.6471361667163507
125,100,25,1.3544247383370456,1.8912277350537199,0.0,False,0.6319700328332569
126,100,26,1.3429317379220678,1.8771628352607554,0.0,False,0.6576890266131219
127,100,27,1.3756530648209357,1.8958418879087051,0.0,False,0.7981117691223059
128,100,28,1.3417522543893141,1.8746374865402833,0.0,False,0.6711476784903088
129,100,29,1.395556745855933,1.9048600034412022,0.0,False,0.9069674241473091
130,100,30,1.3052141143478613,1.8336951184398131,0.0,False,0.7151899590804804
131,100,31,1.354742192686089,1.8686690400382444,0.0,False,0.8607315264784461
132,100,32,1.3434300996910715,1.8651714109109656,0.0,False,0.7825868878010596
133,100,33,1.2897410912705294,1.8087239825851418,0.0,False,0.8101710868538774
134,100,34,1.3855076222900626,1.9090726876313449,0.0,False,0.7643493465871787
